P,Q,R
-0.0008486587428587923,0.004277015875332026,0.0018040624218876187
9.182794918857783e-05,0.004907490376908569,0.0006750764374128486
-0.0013664780245784677,0.003614391904879944,0.0037367043419972933
0.0012354982171071736,0.004569244765884253,-0.0001261849711614875
0.0001542343867733635,0.004741759670983389,0.00029143949181088233
-0.00018557409443622998,0.0050763890858767724,0.0007407660677598974
-0.0006776771946412051,0.003615619290426614,0.0023624875452544895
-0.00025693687798963405,0.0054551656010662685,0.000768990243716181
-0.0009131058658645347,0.0034490640258506146,0.0026524361404204957
0.00021460022021044183,0.0039138846963533555,0.0012530202359625651
-0.00031443429412240996,0.004101251197460242,0.0013499257080588495
0.00046476148742250866,0.004287619739676165,0.0006400430910789893
-0.0004138477313835615,0.004039801654492257,0.0011514226800114803
-0.0001631747141234936,0.0035721521868273994,0.0019355062110006454
-0.0013274289722735222,0.004160556479345005,0.0019944892645201357
-0.002226686995705672,0.004260115222733895,0.003048623022195692
-0.0016919763936143687,0.004372249647923379,0.002420497660850875
-0.0009014015774194892,0.005126727349246307,0.0012506254258615782
0.0004280601154790311,0.005282789638178455,0.00010098799145756173
-0.0017518135334113696,0.004751249413994257,0.0020333944041658393
0.0006845668746836231,0.004211875943930005,0.0006070761311108887
-0.0012828712666733174,0.004580489665918516,0.001850521844919299
-0.0016913980720221974,0.004373626219144132,0.0023372820377918885
-0.0022088703438008814,0.004266085902624929,0.0028651790913353744
-0.000537081884857887,0.004887321251874824,0.0011574816295944828
-0.0008167100583913461,0.004567591539577737,0.0014979274765235656
0.0003026137745800232,0.004916215881199068,0.0005035448403621297
-0.00020394701838757443,0.004643320264261757,0.0010546362196295128
-0.0016109779010075873,0.0038789834292911464,0.002747137296960772
-0.0016100954550791336,0.004367892701477192,0.002392672359153285
0.0004703680274493836,0.004454177555919698,0.00028167602708630826
0.0012803798252355146,0.0038723021285042456,0.0005832827160667035
-0.0003343603588642776,0.004627918536668476,0.0010714654051092367
-0.0012936519482125292,0.004798562354946316,0.0018656490770505637
-0.0008213642129791054,0.004517658253984299,0.001485612614874253
-0.0018927624240083194,0.003970405942168407,0.0027645494004571126
-0.002049743265815635,0.004016805149982619,0.002070076375122734
-0.0011629641335978709,0.004789994975341375,0.0019096114624741146
-0.0002746737315394057,0.005270881406378847,0.0008377016553401241
-0.0015100114888292242,0.004428410279411847,0.001829053739824496
9.957215267440823e-05,0.004377014921513277,0.0007806415735972024
-0.0003548809100917113,0.00493514618502823,0.0006745971257243339
-0.001475143926950293,0.0036528422211999974,0.00245421729251607
-0.001495349894256928,0.004622625097712069,0.0017413341997299997
-0.001750955669726805,0.003977459509053758,0.0019103259758835335
-0.0011111678147176258,0.004555334350680985,0.0018127794490142579
0.00012363683456912796,0.004918100346177898,0.0006696806339224048
-0.0003771642261891317,0.005199996931821186,0.0008497988981541933
0.0002969746916780066,0.004741347393484478,0.0007230757640193531
0.0006964599202630981,0.0048948783960187205,2.489436233785889e-05
-0.0023860180028920023,0.004287231777687504,0.002753608176994736
-0.0005517821217979769,0.0034128796324724023,0.0025345081510262948
0.00032871068599386606,0.004699504493582052,0.0005298081050483664
0.0006680441900993874,0.005015834364222299,1.585223512313779e-05
-1.1655337937028304e-05,0.00467168573339188,0.0005863233148810122
-0.0009062986708499929,0.004205320536682462,0.0015640193575206527
-0.00012070305728245272,0.003979189718863547,0.0010909254364356508
-0.0016944558972514726,0.003959279725721804,0.002077489844700345
4.0866882126359654e-05,0.005104171801697467,0.0005100002425871338
-0.00038011363099828803,0.004210827169124292,0.001487788217721384
-0.0012086191651661737,0.0043642150507232245,0.0019920433728376733
-0.0008217568300109555,0.004200735974432353,0.0013905853661606638
-0.0012410136180800299,0.003157571566753582,0.0019580704524044183
-0.000707047461768986,0.005064416349351978,0.0011992700404967658
-0.001799499674113463,0.0038179438519459555,0.0017403551108342646
-0.0014851982588397403,0.004249151587140315,0.002009238164530011
-0.0013738253875197786,0.004593437489240072,0.0017580739164280452
-0.0017862416482363054,0.004408758587930517,0.0021317045088036593
-0.00048669298123204147,0.004198574658373033,0.0012590038747743325
-0.0006796705110912266,0.004779693566088126,0.0012934852194367995
-0.0013218149298065173,0.0040788853326291724,0.002444673030127313
-0.0010371934064956647,0.0037462399159477336,0.002732239079917941
-0.0006410090471054576,0.005238188417221776,0.001092671266923985
-8.67664392948203e-05,0.005078357814684997,0.0006700255703685488
-0.00045082174214010925,0.005029779447397334,0.0009958618819776474
-0.000459523408288496,0.004390168109213964,0.0015331538170694032
0.00011077838038122526,0.004119691789805888,0.0013490541242686205
0.0002933611523319122,0.004323079916159105,0.0009386654412428327
-0.002252513098217149,0.004129852981730324,0.0028577693737280373
-0.001098888687548753,0.004392462210417932,0.001424966769377208
-0.0015070965043493785,0.004242039532317862,0.0018665616311178842
-0.000747028899540117,0.00473582675207329,0.0012774506946804118
0.0002501549609009874,0.004966671756688223,0.00045879534911514853
-0.0023594972262404893,0.004249045279509259,0.002135478423528337
-0.0015872309720408278,0.004184158030870577,0.0023020824648419817
-0.0013890611203418207,0.004533810001574541,0.0019778946379406946
1.7046398801614625e-05,0.004557209529003906,0.0006343424643098193
0.00012201587555138975,0.0037365865223234433,0.0015455462741336048
-0.0002332570062414883,0.004404797745002179,0.001095671071419098
-0.0018618148874457326,0.0047999262870223125,0.002086786898449065
-0.001659947458820221,0.005033650944404152,0.002047522321718071
0.00045672788548954175,0.004571443363382752,0.0005586216976254894
-0.0008496303356754504,0.004231918200315294,0.0020029528475862296
-0.0019117650335743843,0.00449396034523947,0.0015291422955397349
-0.00011713986638389067,0.004083579132356339,0.0014827688954264803
-0.0013075001509577071,0.004731198809676122,0.0016174322786256306
-0.0001600403333063585,0.00400255258281147,0.0010758060662247164
-0.002531997713924045,0.0048082047994155545,0.0022001057688462483
0.0004039998364725721,0.004352609623867891,0.0005997687366048289
0.000889380453569698,0.004776574189901184,7.945166984805579e-05
-1.4201513809552985e-05,0.004265817603994823,0.0010729506826360365
-0.000200886688174272,0.004426715384845227,0.001187768626268013
-0.0003180796396928418,0.0046990711849877595,0.00111387129053959
-0.001970765843212927,0.003931434356104653,0.0028484261225893127
-0.0006221781379416795,0.0039052836218695162,0.0015053986881067157
-0.0006267634604451874,0.0035255472483643156,0.002281123922731024
-0.0007329989118609163,0.004197032450502402,0.0018033743954860243
-0.00017664667322236417,0.004669417335440353,0.0009181546827372284
-7.023362960369516e-05,0.005637281573920445,0.0005724022179785914
-0.00038532489608269604,0.005356568886733265,0.0006086641692101977
-0.000591292562615721,0.00478216818346118,0.0011854049005833097
-0.0010427338462779612,0.0045225972192980985,0.0018058137246261608
-0.00047610173845697123,0.004498157844020201,0.0009375989633744392
-0.0004306237572445673,0.0042030327940598775,0.0013779010066726125
-0.0015584674823917214,0.004342620456806853,0.0015600332440973367
-0.0016514484387379683,0.004675295987281952,0.0017423457008573355
0.0014852231747825443,0.004745802768878572,-0.0004599608256000514
-8.877802877722155e-05,0.004290468586348096,0.0011987683982153737
0.0009415588241954038,0.004615589831788342,0.0002449643571220925
-0.000511379204717016,0.004190960570607915,0.0016084556901324212
-0.0003039006050478241,0.00463576444408177,0.0009478832227097626
-0.0019635526362901303,0.004633078231203915,0.0021627430035703245
-0.0009096208690172135,0.004614359132581401,0.0013907532924762403
-0.0018396241736048616,0.003918410991374486,0.0028347791543130176
0.0001803030651375809,0.00465697203607769,0.0006348741819524579
-0.002174276008249794,0.004301003289050796,0.0032701407613477795
4.856832553222418e-05,0.0052798987276683135,0.00015830937539597492
0.0012236700796458336,0.004732864355068454,-0.0001362523781594426
0.0006612194483367303,0.004722676432427269,0.0001391267221833901
-2.197991625207845e-06,0.0053754964162009145,0.00037614673691994775
0.0003367536170407403,0.003820318256913934,0.0010631401399592954
0.0004315187824260146,0.0049072338217357545,0.0002015173230275016
0.0009683576428508936,0.004574900917093287,-8.868225204818061e-05
0.0007316763917096075,0.004736938346751642,0.00024808555772145853
-0.0013250042401781663,0.003921955925323212,0.0017874913069116458
-0.000570417304576326,0.00425201516075034,0.0016216699027121755
-0.0010657339449393133,0.004590030412765327,0.0018581095232998157
-7.326170906331101e-05,0.00456752614525363,0.0009086866724973988
0.0006022962193885414,0.005042934505816949,0.0001631670458495062
-0.0009010439410221606,0.0037854669809621886,0.002171303188440459
-6.066781035019406e-05,0.0033215204723725856,0.0018961142378819996
-0.0009292676944487434,0.005226591534476948,0.0012617780328744522
-0.0019443169529237913,0.004447215307723219,0.0022693104238008114
-0.00037156808486494815,0.005014238837022169,0.0009764959868101686
-0.001772500855373511,0.00491348703201282,0.002193023971897474
-7.253145321640702e-05,0.0038114573043065533,0.0015124461535875116
-0.0014150581283863507,0.004400006857536354,0.002415373319167912
-0.0014347947758451972,0.004305398128662893,0.0023386045869111657
0.0005918425752847753,0.004364864399323424,0.0007226905183037981
-3.165747702873145e-05,0.004923747521003877,0.0006026736145991455
0.00028378951590751663,0.004977273037314328,0.0002864678302170622
-0.00033044336966122983,0.004653682408628576,0.0011521273549998678
-0.000574293036818784,0.004358996176337367,0.0015496408603442797
0.00027156348607903217,0.003290329515160468,0.001941601658018126
-0.0005898549684061968,0.004527939623729326,0.0014493830061680134
-0.00021384319013315433,0.004157786244596207,0.0014213855194090189
-0.0023504634469860425,0.004032192040736537,0.002083228544839717
-0.001346196104029535,0.003971384463359461,0.002638985918086782
1.577389534267732e-05,0.00432808968040457,0.0011726165450887415
0.0008022564892608707,0.00529589469437725,-7.364666767460623e-05
0.0005689511770129057,0.0032891270982228554,0.0014370182726484548
-0.00022525148967147442,0.004445287373708253,0.0011035301937089548
0.00039508079567405455,0.004635111422538396,0.00024317819349837258
0.0001593042333080587,0.004711703421719525,0.000538035321013627
0.00025887569595749307,0.005278145072245771,0.00018497175081325887
-0.0015961349596317707,0.003629870115472194,0.0023173904934514606
-0.0006667947066562599,0.003905082606431306,0.00184210195380132
-0.00028855835864799055,0.004318796319973007,0.0013168905862673136
-0.00023970947384888272,0.004099363292608568,0.0013244531978355491
-0.0008259954677298283,0.004089312668310907,0.001960339314975619
-0.0007193011405029477,0.005538263958661493,0.0006993519802000583
-0.00214704559266996,0.0038687217762302436,0.002501259380615671
-0.002449566626194645,0.0045368157804625085,0.002839936310656823
-0.0023319800008006516,0.0044288989527094536,0.002636299832734891
-0.0013540993364641353,0.004042441363854484,0.001778950242875826
-0.000453642660060616,0.004550524910016356,0.0012297013146995027
-0.0008044918559223847,0.004740171081042769,0.001429371766437655
0.0005343484289864976,0.005087217338810619,0.000546878832001674
-0.0018419821008810434,0.0037049680764586522,0.0022758864837355013
-0.00098170713716236,0.004047741059970075,0.002073402726340335
0.00021050812614759864,0.004822819490502242,0.0004512042085119866
0.00047563594202917816,0.004484253384647995,0.00043448240322334076
-0.0005836510117427005,0.005141894177367477,0.0009311522909933606
0.0007397659971871508,0.005164187800206399,-0.00011197067147745623
2.6158834246968974e-05,0.004383525145848415,0.0009537987550521957
-0.0013247316738752536,0.0043126779708721865,0.0021347419167269364
-0.0017160987399997124,0.00397334112245581,0.0017120351381398067
-0.00039278993787012135,0.004854507965935153,0.0007711168235854895
0.0008123292730011117,0.003523600015353254,0.0009078144057450535
-0.001089002333295078,0.003630463680968498,0.0026906431935683774
-0.002148783942425503,0.004516505486987599,0.0026588128155062255
-0.00036661363525070085,0.005027137891503218,0.0008375320885133392
-0.0008978318312148889,0.004914058078583563,0.001371592684896788
-0.0015523292053997932,0.00461341493377102,0.0016580564520552318
-0.0021253330905810722,0.004237251348869595,0.0016710483626338117
0.0001818371827331455,0.005006017445184284,0.0002100879322820642
-0.001926750390891626,0.004580610082383624,0.001839944182864034
0.0003427859863207121,0.005359543275565922,-0.00024100989083853167
-0.0006698547101425687,0.004610525129305348,0.0012620476646545188
0.0009293488862501624,0.004473105849843303,0.0003335052228400674
-0.0005467393491179211,0.004342123840627175,0.0014902422866145005
0.00026963530429572745,0.005266525569743017,8.50425957586285e-05
-0.0011512354091241198,0.004150807580906494,0.0022152851871389536
-0.0003298452193205484,0.005094649137511474,0.0007491221197722395
-0.0013735111379935422,0.0036057968852391733,0.003418257369806172
-0.0016096409404889463,0.003874545897099756,0.0033699625214455103
-0.0013775110437512185,0.004598595091342325,0.0016691682383324856
6.626092929962486e-05,0.0035575177340316758,0.0018080479689121178
-0.0021958047804558306,0.004209636928169707,0.002288192794618082
-0.0018217186347314728,0.0041516180637409935,0.0026878867689393003
0.000750987405185233,0.0037785032495474477,0.0009576723602721068
-0.0016619433161255783,0.004284773146148969,0.0019493651619930936
0.00037249072470598257,0.00530057680995054,9.069742944014398e-05
-0.0006413211456151178,0.00460185524338889,0.0012961159485863562
-0.0009224600460163709,0.004727783941524587,0.0013813385809253202
-0.0009300467199636282,0.0036593223194537248,0.001682951201727616
0.0012875478222572206,0.004921514883258416,-0.00032554186175309493
-0.0007156613950967703,0.0037643194588092587,0.0019815845718103094
1.1440428503165294e-05,0.00426136899207702,0.0011916842303170078
-0.00027867457918359407,0.004169367750551209,0.0014482214367235687
-0.0021164117617975464,0.004252649245397922,0.002795954976173327
0.0012147170671669208,0.004637663928190248,-0.00012367975764849076
0.0010967127855882153,0.004710879909258628,-0.00013358392914116277
-0.00216534586791378,0.004132488054545295,0.0029711624437320423
-0.0020819267833316847,0.004507916338200458,0.0019697889793592114
-0.0010289833066635743,0.004794021826569661,0.001650399058333912
-0.0013525362022038738,0.004422579965447294,0.0019496294621451514
0.0007322381999841056,0.004269617572554649,0.0006294849492585831
-3.3709161466629533e-06,0.004551792591325512,0.0008005884245506269
6.66985614704496e-05,0.004913255610775978,0.0004969549784341266
-0.0004626086480380719,0.004538575194557433,0.0013666049572751628
0.0006786714269554902,0.005048467382772304,-0.0002236474601903939
2.273826159586714e-05,0.0049715739187802,0.00048693003628819765
-0.0009016411489951048,0.0044271975868228845,0.0017204385076172518
-0.002373027249238044,0.004590896450416955,0.002321148733440723
-0.0012031882509528531,0.003671669256647711,0.0020815761755176663
-0.0021562591580433894,0.004054017104311827,0.0014497536370932885
-0.0006705838285282317,0.004111942598287613,0.0018300114497927119
0.000717485177580519,0.004661187611783868,0.00033717707416121176
-0.002379587348218409,0.004577895550668238,0.002836517698910157
-0.002301309871373532,0.00424507490801816,0.002106990683540952
0.00027272077433178256,0.004430831277390476,0.0006654444785160948
-0.0009751295827824077,0.0038543899408788433,0.002022148426380365
-0.0012637502441246286,0.004056330244776709,0.002281137462868929
-0.001821512493159619,0.004437098894431561,0.002307941519828681
-0.0008840039101713226,0.005118843897470268,0.0012584706191631084
-0.0014483464071870344,0.004533524427371888,0.0019913406776736666
0.00016807819552467504,0.005379990847809196,0.0004012020364482756
-0.0006804570912124445,0.00461110728543086,0.0014175276296374132
-0.0022937250412032348,0.0044752044445949424,0.0024797906096416175
-0.0005247137540746778,0.005138645066451384,0.000962122772450526
-0.0007155033172276561,0.005016512901711735,0.0010725004795732686
-0.0012213808519245162,0.004528288191394434,0.0018137717277703974
0.00044316466650832516,0.004298966967116781,0.000717533416739661
-0.0005373850153910019,0.00479532278205305,0.0012271203157672949
-0.0010222643330445758,0.004762308872956614,0.0012703541320246141
-0.0008897682910111797,0.003792641500693931,0.0023715460821565615
-0.0018223240138322727,0.004360116511177398,0.002451767884158318
-0.000238551450757415,0.003985399049085744,0.0015626836783783537
0.00028003491550571716,0.004765805776017409,0.0004985456684260586
9.00747434192005e-05,0.004708616468389286,0.0008002996830832978
-0.0020159650028148887,0.004101993167270845,0.002014718562252543
-6.720009510376705e-05,0.004296742198364058,0.0010962242611825279
-0.0007244423619159282,0.003968979373814182,0.0010638828368146227
-0.0010274669726442927,0.00432134032575751,0.0012660536331734625
-0.0011317384265095108,0.005464541014155349,0.0013748593406118326
-0.00025807652670726584,0.005354832813421888,0.0005701983271054489
0.00013344218997573163,0.005296492236492669,-5.959867456486412e-05
-0.001063595756775408,0.004919523461588932,0.0015885802545962822
-0.0013973009316477808,0.004660967017664264,0.0019386659810158274
-0.0009823945015973745,0.004609357710819348,0.0010607381631931488
-0.001116884488929674,0.0047864969159009275,0.0016602507053254387
-0.002067805813492782,0.004358784772178571,0.002455129280291779
-0.0023436734081650466,0.004187443083448109,0.0025369012941065354
-0.00022324447716889136,0.004641103062827319,0.0011229535918085543
0.0005053220021577833,0.004686576757934331,0.0005293488878075934
-0.0015962113189418056,0.0038041821371156094,0.002026661572891276
0.0003796297565031648,0.0038601757149472255,0.001123065573582619
-0.0014283423483313854,0.004349051613659801,0.001721054483582998
-0.0014481538971431267,0.003976907805993034,0.001977620810967482
-0.0002041780414877856,0.0045566939444077114,0.001179803914251576
-0.0003097744598923512,0.004836643019801009,0.0008097174015052375
-0.0018822730550989123,0.004038393415378832,0.001996296329053475
-0.00017314808528053893,0.004909639264975938,0.0008251190303376888
-0.0009655717720470185,0.005257793369092552,0.0012167940303803278
-0.00115413206773064,0.00393930026408327,0.0021934842141907566
-0.00040886783432439943,0.0029196900136802544,0.002406840113964146
-0.002184883646673508,0.004288759370944795,0.0016912968884668182
-0.0018917081483868438,0.003609181619254429,0.0023178336227218073
-0.001467613930015614,0.004460575906408625,0.002144921875028336
-0.0005236096311376617,0.00412859026458784,0.0018588117176542242
0.00045982068086879705,0.004295279301874458,0.00070222473374477
-0.002247473386567147,0.004617456766893198,0.001598958303700355
-7.298795379284348e-05,0.004983760503260296,0.0007855222777134102
0.0002953744893365076,0.004366549324307358,0.0008311625007446007
-0.001087129883139733,0.003746481474211914,0.0025235013579604877
0.0005790459788567806,0.0047065394034884606,0.0003063369376888086
-0.001653958451839899,0.0040011498345926995,0.003225689261541822
-0.0005447525275394351,0.004141276017453648,0.001611416779954258
-0.002181461946045925,0.004054345218388423,0.001692237067395432
-8.182425723005209e-05,0.004576079180139166,0.000907623182036657
9.032526919449768e-05,0.004093494538479186,0.001165577292441421
0.0004104110719289085,0.005380560243002333,-0.00020075103775206213
-0.0022756887489280915,0.004014458873685305,0.00222322879030289
-0.001782490225694653,0.0038620051409605925,0.0014639134145033087
-0.002207814644975008,0.00403842397488039,0.0018984917159712731
3.565511534610427e-05,0.004949108935731151,0.0006588111642989855
0.0002541928222588971,0.003974630791771014,0.001085814397858423
0.00017113040966331707,0.00416237575933718,0.0011054429144704801
-1.739325103527368e-05,0.005064961456580477,0.00035331890992912124
0.00019345699136307892,0.004561464847445867,0.00077073364005531
-0.001946837468019305,0.0038610625862557798,0.0018835621356144724
0.0005780231386922354,0.004131360157525283,0.0008028555993034931
-0.0010875595264415977,0.003669088129473211,0.0014861168434793389
-0.00019658810367016754,0.004259231885779229,0.0012503180588331144
-0.0012310639225602057,0.004168056799315982,0.0019440095068556937
0.00023434717900870915,0.0037590555057789815,0.0011386079632900441
-0.0019181845777920393,0.004845271987563557,0.0023122217169718605
-0.0005635903608929219,0.004452132443235426,0.0015191747941419888
-0.0007625639641262561,0.004100050243632271,0.0019603864460834572
0.0001214306385070661,0.004819713417722618,0.0007242334201599537
-0.0011040742353781124,0.004727984028982782,0.001736059158165959
-0.0014067394749208175,0.004530857902851022,0.0016273312720153463
-0.0022184057064631997,0.0037620252330640104,0.0020511532623938913
-0.000284475504694242,0.004184767922002339,0.0014047342400129719
4.2998215005432265e-05,0.004990538388232218,0.0005483286566051978
-6.144097436716854e-05,0.004972086961302462,0.0006710401228261207
-0.00011666231522595996,0.004898172295197866,0.0007569221548514002
-0.001966628175309901,0.004655491016746978,0.0019232881199378992
-0.0011597667924707837,0.004407786568145232,0.0020082343601854286
-0.0007776885698311014,0.004358296474329089,0.0016121102975607889
-0.0004488293211649979,0.005204573393686111,0.0008081474208619265
-0.0006033971931993492,0.004928549714007023,0.001079770141731128
0.0006495293712708422,0.0038741068327901446,0.0010462046541258529
5.521535209099216e-05,0.004514330054545992,0.001120788110586791
8.311936973050012e-05,0.0045121761916949825,0.0006236529695183054
-0.0017241963820291998,0.0047808960330046795,0.0019844139127850667
-0.001244255810950267,0.005334591587917604,0.001315718752445546
-0.0010591444444099133,0.004476208847560476,0.0015963420508156932
0.0007606875726813897,0.004995607037927233,-0.00010558934605067566
-0.00016772455015399743,0.005219486950937117,0.0005182199585673705
-0.0006229948738716135,0.003488763381648104,0.001968162997211666
-0.002317666051911152,0.004250024019506676,0.002473011050718599
-0.0011061953709250567,0.0035461281384574373,0.002892960551980203
0.0002644820028522462,0.005281611374124864,0.0003284720265518239
5.864116590155488e-05,0.004637635343888325,0.0008804817476833419
-0.0022979525185168326,0.0044438479175588,0.0023993119904830904
-0.0007464951240334485,0.004931545431718439,0.0012932368027061862
-0.00046153474114674444,0.004593500177872206,0.0013117469862450747
-0.0017839730123404567,0.004533986275522479,0.0023757188334212176
-0.0008626045467762186,0.004390660877020233,0.0016949811678372167
-0.0008354001170020979,0.004686045169634198,0.0013689172600422708
-0.0008882766498086289,0.004625398868097289,0.0016028037342512376
-0.0008444567276681307,0.005167025651653657,0.0009364147852415727
-0.0010994192515518344,0.004594932950853359,0.0014915364698376195
0.0003788454501307905,0.0033972872676062784,0.0016805191915504217
-0.0013266824285361864,0.003906845785664644,0.002084427254071455
0.00022952198133287607,0.005094696788996898,0.00040696021007231116
-0.0009642915015918924,0.0042596375436225135,0.0018461297373617855
-0.0016414102318900864,0.003869690928082346,0.0022100438806681704
-0.0017882026176402476,0.004687432809677666,0.0020735201338846856
-0.0009942488896876583,0.003996754007088705,0.0018861649527014167
-0.00031913458075369096,0.004527094174129703,0.0009621858144200999
-0.00017321759841601355,0.005175387646579704,0.0004422737254089233
-0.0026510598123257244,0.004508904164934176,0.002373280893345693
-0.0018627101483868285,0.003919704088350067,0.0022276823578461172
