P,Q,R
0.004875896,0.01104572,0.00089469925
0.0022317788,0.0082989205,0.0057009216
-0.001972035,0.0078838775,0.003233991
-0.004501567,0.010857023,0.0046375105
-0.005629409,0.007697868,0.0046116384
0.009080269,0.005498963,0.0017568879
0.00835102,0.009834435,0.0012750002
2.9653056e-06,0.009076718,0.0028050034
-0.00044837984,0.007177127,0.0032622118
0.012913416,0.004546248,0.0011758315
-0.0030983693,0.005557246,0.005096965
-0.0034615693,0.0097034555,0.0035130195
-0.0016904448,0.009868874,0.007885885
0.0031076663,0.007078983,0.0014829286
-0.004554765,0.009080248,0.0027621626
-0.0020683014,0.00890887,0.0025984412
-0.0041606356,0.00726505,0.0043045143
-0.004562713,0.008447761,0.004509924
-0.003248585,0.010642771,0.002636028
-0.0031931964,0.009697128,0.002428894
-0.00014542916,0.007976206,0.003019599
-0.0044507612,0.010217345,0.0030581835
0.013549959,0.0025995173,0.00030926114
0.014759891,0.004539706,0.00079968385
0.0029461703,0.008095027,0.005508174
0.0076810676,0.008428244,0.00036379602
0.0063062124,0.0054332553,0.0026218907
0.0076732896,0.007725598,-0.00071138237
0.006954074,0.008715077,0.00031416444
-0.0050524063,0.009006303,0.0037944221
-0.004810139,0.008621401,0.004398361
-0.0039238497,0.010621844,0.0074597127
0.012135094,0.004315392,-0.00053641386
-0.004526188,0.012899557,0.008458377
0.012457463,0.0026018785,-0.0016360272
0.015509032,0.00394457,-0.0005823234
0.01880191,0.0027173506,-0.0009221964
-0.0004952658,0.008416793,0.0031165073
-0.0016443015,0.0059784814,0.0037504486
-0.0028507141,0.012496907,0.005602108
0.006057082,0.005937745,0.0024495
0.011470345,0.0026437873,-0.0007981631
0.0068548094,0.0049633165,0.0010971804
0.0039281496,0.0077795954,0.0019593611
0.017510863,0.0035186014,0.00015264936
0.0025322116,0.009529156,0.002704742
-0.0052091777,0.01025122,0.005270405
0.0064436523,0.0056177247,0.0031592974
0.014116061,0.0057822736,0.0009995748
0.0042530736,0.011501233,0.0020585884
-0.00076859916,0.010423493,0.002808474
-0.0010640614,0.010149021,0.002888984
-0.00071807933,0.010690674,0.0036918423
-0.0014621656,0.007965789,0.0038006622
-0.0010232779,0.011278484,0.0023233523
0.0057479073,0.010264107,0.0022427188
-0.001316512,0.012115859,0.001301901
-0.004924267,0.010132908,0.0043455595
0.006797753,0.008406622,0.0021640002
-0.00045538586,0.0077833654,0.002988983
0.0060200975,0.0103607625,0.0006460077
0.0014399245,0.01402612,0.0016269386
-0.0042311354,0.0094742365,0.00717525
-0.0041202237,0.010547556,0.0029475023
-0.0011685009,0.008014429,0.0035658155
0.002511365,0.010095916,0.0046377024
0.011436094,0.0075152637,0.002100046
0.0016314693,0.013299866,0.0020479262
-0.0002323162,0.009107044,0.0020451886
0.0019651346,0.007808473,0.0046784338
0.0005999423,0.0074870167,0.0036245917
-0.0044563767,0.008972993,0.005121433
0.017082382,0.002133791,0.001025974
-0.0037610673,0.011441803,0.0054377797
0.010450716,0.005216825,9.4457064e-05
-0.0050095688,0.010535154,0.0034043132
0.009788131,0.008029303,0.0002900809
-0.0042445273,0.009454944,0.00680627
-0.00013673143,0.006699221,0.0033361283
-0.0014270804,0.01162815,0.0015380178
-0.00043858975,0.0088762995,0.0022312514
0.0032754098,0.012850244,0.0013642674
0.00051084405,0.008759121,0.0033487952
0.0013739998,0.010493285,0.0024532801
-0.0040085637,0.006844056,0.00430031
-0.0015713937,0.011315899,0.004691189
0.01421655,0.007230085,0.0008195252
0.008786753,0.00833074,0.00094467634
-0.004708315,0.010290771,0.0033478593
0.005156503,0.010635998,0.0015511061
-0.0036900893,0.010086602,0.0053123035
-0.0028217197,0.0122261215,0.006212137
0.008482242,0.00458734,0.0004168998
0.0008764417,0.012625779,0.001295493
-0.002010882,0.008385386,0.0021645315
-0.0030924557,0.008112939,0.005578597
-0.0051170797,0.00982965,0.0046469
0.0032191665,0.010495606,0.0019435515
0.0053374413,0.013332802,0.0021132343
0.01108105,0.0072618234,0.00082394667
0.0021757972,0.010779214,0.0014121099
0.011753273,0.0035196822,0.0018495088
0.0061265905,0.005575059,0.0020422174
0.0051794923,0.011842401,0.0018135426
0.009083115,0.008225128,0.0005817879
0.008055148,0.0056941384,0.0007219759
-0.0033683714,0.010450201,0.007623127
0.0009643996,0.00896039,0.0037481443
-0.0050748256,0.007846363,0.005021819
-0.00027567503,0.010456989,0.0016018325
-0.0034853565,0.010973598,0.0026832842
0.00076352677,0.008692237,0.0019628485
0.013236173,0.0046120533,0.0010932426
-0.0009965886,0.011348322,0.003254042
0.009589684,0.003713546,0.00037793885
-0.0030939179,0.01099627,0.0030944427
0.010334545,0.0058562565,0.0014618963
0.018132826,0.005410545,0.00062002195
0.01850004,0.0039247796,0.00022120052
0.0043409155,0.0076328004,0.0006304048
-0.0046120724,0.009537637,0.003520993
0.0015286396,0.01163204,0.0021817693
-0.00021107467,0.0050448715,0.0036708317
-0.00281882,0.011148894,0.006151706
-0.0047863014,0.010364187,0.0036054044
0.007611876,0.0043193446,0.0014902549
-0.0022322685,0.011704239,0.0023490791
-0.0011149952,0.0114646405,0.0014149887
0.010331773,0.0050140815,0.0015903942
0.008979076,0.007584021,0.0001133834
-0.004399705,0.010990142,0.003896698
0.005423032,0.0064049824,0.0037255525
-0.002790032,0.011448726,0.0031372705
0.0023105254,0.006133914,0.0026675893
0.013861421,0.0044345055,0.0006314658
