gender,age,credit amount,repayment duration
0.05507437481077685,-0.04775644010611951,-0.030706395848022754,0.09848389836572599
0.06005675036110475,-0.028286288798290884,0.030953499088185288,0.0791868100062302
0.04277012268732902,-0.04167651763863208,-0.01982060701080302,0.09646014557496058
0.05392780457115672,-0.013459717913282222,0.06087577789675435,0.062284148889005714
0.05420492782888958,-0.03578220826879132,-0.0033794259351999107,0.08999605838823058
0.03771519475709393,-0.053960990054940115,-0.03937911547332624,0.11519822633822692
0.05328636601353684,-0.04062574874044653,0.0010311742523494924,0.08034896737970379
0.042521624958615674,-0.035052761480589896,-0.022356344593679054,0.09886531362059282
0.03505172148058899,-0.060878358213594795,0.024606503068578155,0.08091201998129487
0.04285644365498984,-0.06145004501267217,-0.03595086582321519,0.11812721363208982
0.03368137746869548,-0.0504844412177377,-0.005669079343488949,0.09708900639441054
0.0426101057097789,-0.04047324056410782,-0.03279814697727075,0.11067077108189662
0.039938442022683665,-0.06957463883581562,-0.04016607647542376,0.11326726649769706
0.02846460392990946,-0.026594351877050053,0.02419733371209216,0.08035527106382886
0.06304952711263934,-0.014931200659206985,0.0317590453354913,0.0783703899853113
0.03260034074658793,-0.048138661193633005,-0.032142232796620325,0.11313675800109743
0.03523403587943575,-0.060463286498786385,-0.042392593945955445,0.12194115429765122
0.05537054110113998,-0.04138291984583313,-0.006010138916186648,0.09373240161907344
0.027282331045154457,-0.07231884504852142,-0.033016608216866764,0.11688125058584728
0.04815319719936501,-0.06064508702715495,-0.05602845446004691,0.12582628159605377
0.04994900408676618,-0.041063173335462166,-0.03196557024617622,0.108474993765802
0.04493618814591946,-0.06383817050213475,-0.01214045564090731,0.10054923284661664
0.06497707285484272,-0.05295780651154989,-0.02509315374564197,0.0974269817999361
0.03890113153745374,-0.05035498986948749,-0.02154126558023103,0.09819725481053693
0.04955378248658786,-0.03266003811929138,-0.012114692749157623,0.08777927010830397
0.0014506362138356089,-0.035235807797190995,0.00610828933201837,0.11155345301582356
0.04570447569797378,-0.05152279669147885,-0.001974146090544636,0.0941799849922193
0.06246309047035174,0.02170516128554471,0.054248375479968296,0.0823985301063538
0.012911883966806568,-0.059670395397018836,-0.0008754735302619956,0.09876787913340157
0.04193207100555457,-0.0523267979044301,-0.054214165046439326,0.1232975250940903
0.03446297761392261,-0.06488368213552527,-0.0425981834922415,0.12016389089079979
0.055125959356172274,-0.05489886759910319,-0.03238310835555426,0.10889172599903492
0.03163477613261484,-0.07244421123546917,-0.030731478909984664,0.10876211472687237
0.039897633142456326,-0.049248697214081164,-0.04428459353658644,0.12131149554174255
0.058965726336505514,-0.05063583339858829,-0.016004521635107852,0.10937669013288079
0.04660878895512469,-0.05388019122344514,-0.020172857801057587,0.10351140871593524
0.048984935763628515,-0.0687170072092422,-0.05237968542048783,0.12198271166217056
0.05881520282064328,-0.027052461288837367,-0.008238664742268456,0.09440978048167695
0.040359753373441554,-0.028161874935126736,-0.005114228156149801,0.09935769912217815
0.02187693852760074,-0.03486444396848904,0.007431742747296336,0.11165401400925325
0.05412526032191173,-0.054425726278324905,-0.03381413704798797,0.0998140571898715
0.0531818162405489,-0.05461407921546809,-0.03239917108448178,0.10421149418065777
0.021331510733417897,-0.0776014187667718,-0.03520160964919787,0.11586222624126996
0.014303163147430542,-0.051011399687071905,0.0017230897707447887,0.10900555390442405
