asia,tub,smoke,lung,bronc,either,xray
-0.0007245253,0.1762973,0.031498082,0.22397542,0.16716684,0.13478023,0.12739672
-0.037188593,0.103137255,-0.0027209371,0.2069351,0.28231084,0.13385184,0.18765831
-0.056700766,0.119564205,0.013337016,0.29347038,0.28366685,0.17857721,0.10187113
0.016199645,0.13590977,0.05817899,0.16920449,0.16700484,0.1885076,0.09108167
-0.0297073,0.09895453,0.07376027,0.17342398,0.23746453,0.17098722,0.094222344
0.010415188,-0.00052525103,-0.0063459296,-0.06397982,-0.0036165416,-0.069227226,-0.02291839
0.038465742,-0.06668649,-0.020748697,-0.05700647,-0.01476188,-0.09157817,-0.015726529
0.06742271,-0.05575613,-0.036457915,-0.06306453,-0.0079142675,-0.08711125,-0.03311492
0.0058196634,0.0024959296,0.007157117,-0.047296867,-0.046912048,-0.082408026,-0.01706189
-0.04777003,0.10755724,0.03668925,0.2685017,0.23696053,0.13238826,0.13958435
-0.059081096,0.091805845,0.017523907,0.17124845,0.11237791,0.13459009,0.060618475
0.021369701,0.103598446,0.034143828,0.20607115,0.19891506,0.16160771,0.09899288
0.02571014,0.0991407,0.015654966,0.17084064,0.1821455,0.19349,0.10438188
0.0111275995,-0.0071551204,-0.011575452,-0.068565965,0.0017049108,-0.08234979,-0.022695595
0.013377489,0.13821605,0.003352195,0.24018396,0.15888444,0.21732782,0.11049274
0.01516872,-0.04105693,-0.00107719,-0.0973243,-0.0251536,-0.11254774,-0.016114043
-0.053507324,0.12242517,0.059410118,0.21271306,0.18894479,0.12721983,0.13803992
-0.067100845,0.057690963,-0.008323491,0.15024525,0.12722111,0.12657453,0.0986117
-0.029251268,0.087115005,0.023320757,0.123963475,0.076458886,0.18326691,0.05005083
-0.01786522,0.111705154,0.03297335,0.2322604,0.23606986,0.143297,0.17312206
0.0044749267,-0.0654523,-0.02198856,-0.045035727,-0.049349226,-0.074369736,-0.004904434
-0.004043049,0.14132154,0.03805183,0.22232307,0.19610606,0.15718806,0.08398172
-0.0058503165,0.0903199,0.037881657,0.20806664,0.19423345,0.10773447,0.17396392
0.012302343,-0.09683049,-0.023736745,-0.086334765,-0.10251784,-0.19353524,-0.029611588
-0.01581717,-0.051863633,0.0077438615,-0.075897366,-0.027983675,-0.12081773,-0.013092551
-0.017839365,0.14423743,0.001239717,0.24611087,0.1968144,0.1855689,0.13222592
-0.06042045,0.09194347,0.036073178,0.19442564,0.27701062,0.120886594,0.16739973
0.041098688,-0.052753277,-0.017145421,-0.08944778,-0.004904654,-0.09555729,-0.041121963
0.033173554,-0.08787212,-0.013556391,-0.21363118,-0.3146264,-0.15652439,-0.18999669
0.037582092,-0.08207458,-0.017669171,-0.06765753,-0.0031556003,-0.116317496,-0.022704963
-0.015282589,0.052334517,0.009169526,0.15495722,0.24128374,0.13557218,0.16937518
-0.06345395,0.03654766,0.033137977,0.05768996,0.019092225,0.12087874,0.06283863
0.03634596,-0.03265348,-0.048111144,-0.060180053,-0.045350954,-0.16242823,-0.031344447
0.054052997,0.02638714,-0.006702218,-0.11731225,-0.08792046,-0.0959754,-0.063124605
-0.024329234,0.10791865,-0.011838928,0.20462051,0.2419294,0.19062641,0.10196801
-0.044965364,0.049855165,0.011373863,0.06712187,0.030570868,0.11163998,0.021659262
-0.08182277,0.07939854,0.027231187,0.11906946,0.06449324,0.11673541,0.029941153
-0.032118842,0.12040055,0.03845054,0.2887635,0.30304196,0.073200986,0.13055429
-0.0773653,0.081636965,0.012143806,0.2811756,0.30968022,0.13187684,0.17498973
0.024679473,0.13793236,0.053179957,0.13727438,0.17738658,0.20416218,0.074994996
0.039577372,-0.046027124,0.0025225766,-0.09123555,-0.073755026,-0.15394863,-0.03160949
-0.027608212,0.07104209,0.021591976,0.0984315,0.018418081,0.09469558,0.018979646
-0.029038457,0.121457845,-0.021850392,0.18785907,0.23110037,0.122211516,0.24106556
-0.013127209,0.06193456,0.015437078,0.08031983,0.07148036,0.1975371,0.02685272
0.014310822,-0.065379545,-0.014903784,-0.05737594,-0.044918194,-0.16264047,-0.029770005
0.009946873,0.15369016,0.018368885,0.21474326,0.14498594,0.14125773,0.12440106
-0.07306276,0.06657685,0.018471584,0.11777417,0.029506076,0.08153754,0.032529697
-0.023228666,0.073421806,0.018372118,0.2823212,0.2729265,0.14071798,0.1725206
0.0039640805,0.029508606,0.008784745,0.012681793,-7.419847e-05,0.026816424,0.0013621394
0.022963185,-0.046820223,-0.040644735,-0.23803961,-0.23237175,-0.12768531,-0.14139369
0.01974089,-0.050874136,-0.034238767,-0.013869984,-0.011210211,-0.0417167,-0.005320655
0.04693835,-0.10910532,-0.043111626,-0.09153487,-0.028099407,-0.08490362,-0.034692116
-0.043470267,0.052541196,0.025602456,0.07873831,0.07180903,0.18567982,0.054579493
-0.09449371,0.018174589,0.010037087,0.11900246,0.063289635,0.07926457,0.059640616
-0.022598488,0.07836959,0.07605327,0.2269499,0.21758893,0.15144806,0.14041798
0.05157832,0.07862204,0.09006787,0.13094331,0.17007817,0.22923483,0.07228275
0.007947272,0.088939905,0.011182815,0.21451578,0.265406,0.19868393,0.09468054
-0.009868811,0.06222964,0.0006980896,0.053874865,0.0037567616,0.065723665,-0.0016807616
0.008948507,-0.04330185,-0.009440523,-0.056197274,-0.028289534,-0.16209672,-0.03342663
-0.032094885,0.094595104,0.01035966,0.19861713,0.19109294,0.16931683,0.12563422
-0.03067483,0.07042382,0.02324067,0.022587778,0.022293165,0.028980963,-0.00033105165
-0.028814338,0.11076966,-0.03725539,0.3009032,0.31029058,0.10928781,0.14643884
-0.018396575,-0.07887584,-0.03603875,-0.1281558,-0.0993426,-0.18305185,-0.038908936
-0.013161728,0.13589561,0.051809177,0.1793912,0.1624261,0.15846312,0.121349856
-0.023823308,0.046780184,0.0074495003,0.06251755,0.024795402,0.09486456,0.025032826
0.032511823,-0.040821612,-0.010328637,-0.005975997,-0.028585508,-0.047618214,-0.0014861058
0.016184267,0.13763952,0.017420337,0.2207973,0.25578022,0.1762308,0.08611032
-0.029905625,0.089942575,0.03782676,0.26484156,0.22475989,0.11218695,0.19479477
-0.04003358,0.053410947,0.026978336,0.08944039,0.024381276,0.11430536,0.0093948655
-0.062425356,0.19464639,0.06324541,0.22488612,0.13235886,0.053436115,0.18489525
-0.055592276,0.06994347,0.10734193,0.12011269,0.10081598,0.15205479,0.04042603
-0.05943968,0.006925106,-0.0019141175,0.09509303,0.04687029,0.11202307,0.056853984
-0.033199616,0.054862767,0.01991491,0.24743393,0.3817395,0.08714175,0.17557126
0.051932033,-0.039906338,-0.010311604,-0.14231928,-0.11876781,-0.16236314,-0.054928932
0.0027403587,0.10955894,0.009783179,0.19341594,0.23822016,0.18363047,0.16977838
0.03229067,-0.03729397,-0.0016623326,-0.07314138,-0.017016513,-0.10115209,-0.045502692
0.016543068,-0.06047079,0.0052250847,-0.17422938,-0.13731647,-0.18356112,-0.09877625
-0.042654548,0.096004814,0.025826082,0.1631826,0.17813809,0.08757991,0.1416112
-0.10268594,0.10165846,0.08132758,0.08277476,0.013655443,0.07392895,0.034186922
-0.02378955,0.042162478,-0.009902835,0.28438598,0.29264098,0.13106735,0.22113307
-0.052610565,0.123144165,0.07199617,0.07392442,-0.0043402687,0.080097824,0.026442893
-0.046997607,0.062073886,0.024072573,0.13318586,0.15025362,0.16676939,0.12682645
0.0045719654,0.10593769,0.039883316,0.21040726,0.1752159,0.16868983,0.07623696
-0.025850093,0.061320335,0.023890413,0.23074354,0.35831445,0.12719572,0.12498282
-0.017750978,0.16262206,-0.025479987,0.25584692,0.26805934,0.13502468,0.14087507
-0.030858986,0.11418164,-0.004443109,0.2564122,0.26044744,0.19978613,0.112197146
0.02504791,-0.07605204,-0.011785932,-0.10897015,-0.0914917,-0.112860456,-0.07285559
0.08139625,-0.039795443,-0.03286468,-0.14347765,-0.09249058,-0.094725914,-0.08473822
-0.015777944,0.033963017,0.00053749233,0.07701893,0.011039998,0.1147432,0.055335674
-0.03657659,0.11964196,0.08400647,0.22397527,0.18854919,0.12325997,0.12947139
0.01882693,0.10287452,0.010752499,0.19577992,0.23953146,0.13234875,0.1691335
0.02132893,-0.026581123,-0.017630745,-0.045139432,-0.0032833181,-0.111498624,-0.027801486
-0.07628874,0.13470262,0.017919317,0.21686126,0.2650835,0.15160802,0.16374639
0.064090036,0.111172795,0.06033317,0.16569185,0.17298365,0.16915208,0.12475167
-0.0012071693,0.068076715,0.0063994825,0.0627829,0.03483778,0.09150612,0.007866699
0.055287577,-0.042792603,-0.012765784,-0.10463714,-0.06566101,-0.12748128,-0.044907056
0.022602964,-0.07031813,-0.024340503,-0.24486141,-0.25208703,-0.1528279,-0.16685027
-0.048512246,0.16060483,0.025189623,0.25113273,0.23239239,0.102825284,0.16174386
-0.070625424,0.14537314,0.04104966,0.25208518,0.2964621,0.105044074,0.15464982
0.0012900988,-0.0429775,-0.013458351,-0.028417476,-0.0022867415,-0.023396004,0.0013443995
0.04820911,-0.039076693,-0.034822974,-0.065358505,-0.011919204,-0.09642138,-0.024462504
0.02116277,-0.08392675,-0.023326252,-0.053369682,0.0022986978,-0.12199581,-0.008250538
0.014683994,0.11841369,0.039686218,0.23307636,0.19545822,0.13596119,0.11305145
-0.0035271037,0.103877455,0.02987124,0.21918178,0.21867907,0.15614331,0.19802988
-0.0137195205,0.101840794,0.039113693,0.21686754,0.15150079,0.16393384,0.077832505
0.06387075,-0.065780565,-0.061331604,-0.082849644,-0.0058533736,-0.07725686,-0.029894764
-0.047601495,-0.13506082,-0.015574776,-0.19435667,-0.19714832,-0.28261203,0.01076673
0.028358158,-0.08513368,-0.051929723,-0.026863452,-0.034903493,-0.06274148,-0.0040152445
0.0063048233,0.16803339,0.052202664,0.21144342,0.19082117,0.2107221,0.07425476
-0.00043803535,-0.08675066,-0.011063762,-0.195144,-0.1344521,-0.1446394,-0.07464418
0.023512442,-0.064844206,0.00633952,-0.12323029,-0.10982953,-0.17910111,-0.064019114
0.007335245,0.087065995,-0.011549741,0.20716858,0.23615836,0.18727246,0.19848548
-0.006756837,0.1052815,-0.0060999393,0.15431964,0.19545096,0.2205536,0.05937518
0.029016977,0.1434412,0.009460449,0.20447072,0.17133874,0.16170771,0.09442662
-0.043259628,0.011512727,0.0063654445,0.07313389,0.07533846,0.14743844,0.06424325
0.060017362,0.006190397,-0.0006156638,-0.091378525,-0.020655472,-0.100819714,-0.030453091
0.052674074,-0.05488631,0.0012420081,-0.06258617,-0.06073687,-0.016229969,-0.027964037
0.02728124,-0.0956219,-0.031170055,-0.13317066,-0.09429796,-0.120940566,-0.11656884
-0.06539348,0.11505994,0.04166749,0.2856357,0.24940546,0.1594139,0.12028703
-0.0026279297,0.07103476,0.024008922,0.2228676,0.25414953,0.15754592,0.19239108
0.0408083,-0.137182,-0.060627438,-0.19714102,-0.22718878,-0.16571447,-0.11384273
0.02925815,-0.038881153,-0.027939286,-0.053198237,-0.003638696,-0.08098787,-0.027237294
-0.017063467,0.014585607,0.005728228,0.07661332,0.005717745,0.09593761,0.02995645
0.030756788,-0.03547868,-0.015912686,-0.046256732,-0.013902396,-0.12833929,-0.024783188
0.014899549,-0.0669778,-0.010528006,-0.14365655,-0.1503814,-0.19909935,-0.078798525
0.069392316,-0.06793931,-0.06759474,-0.04953427,0.00048592314,-0.10376502,-0.05327893
-0.05363229,0.13106903,0.011604622,0.21407229,0.22589207,0.11437933,0.20520112
0.019846851,-0.032369733,-0.0016236119,-0.062112782,-0.012804661,-0.1309351,-0.033777058
0.010888764,-0.032199834,-0.005804384,-0.033190817,-0.0070923464,-0.02219562,-0.011902864
0.10198329,-0.055741593,-0.028621174,-0.08304558,-0.046498053,-0.12729469,-0.055093847
-0.0379037,0.13769472,0.012542859,0.14584623,0.16507411,0.16582593,0.124970555
0.012468976,-0.025340296,-0.042180628,-0.023057574,-0.0008221995,-0.056750454,-0.006103985
0.05335895,-0.048096657,-0.06910042,-0.06550164,-5.8107078e-05,-0.08689538,-0.04424547
0.017507853,-0.014288852,0.005018946,-0.0204158,-0.015695896,-0.010821104,-0.0067544472
0.071737565,-0.1318523,-0.09552379,-0.04199388,-0.014320113,-0.11458989,-0.046582583
-0.017200153,0.065767825,-0.01567933,0.2550313,0.29642764,0.15241633,0.1516199
0.048679736,-0.04363236,-0.049182057,-0.056305487,-0.012273692,-0.14008464,-0.03997501
-0.039293323,0.02595912,0.015306462,0.10095988,0.028147537,0.11215314,0.025189117
0.042981826,-0.068994194,-0.0084728,-0.05972941,-0.030142851,-0.1254738,-0.023655072
-0.01694734,0.11575693,0.08433775,0.20594598,0.25896537,0.14643641,0.099888995
0.014660057,0.11082339,-0.010222152,0.1609537,0.17779094,0.22943154,0.11283007
-0.043561563,0.1488713,0.031361,0.1946313,0.214708,0.08798646,0.19332021
0.0427571,-0.05264222,-0.01415189,-0.06371567,-0.028400732,-0.11080507,-0.018203426
-0.0893953,0.11412355,0.02906701,0.08604128,0.081647456,0.16131306,0.051065456
-0.0048301965,-0.07082701,-0.036543913,-0.094201595,-0.1000909,-0.13563308,-0.043998204
0.026192633,-0.03705291,-0.032466553,-0.003648974,-0.020001382,-0.005106626,0.00038488023
-0.0018789779,0.06944752,-0.017122567,0.1752523,0.24075414,0.15607634,0.24623874
0.02639708,-0.054064058,-0.019199787,-0.00869368,-0.017308056,-0.03795193,-0.006164238
-0.0014925986,0.17937607,0.03787767,0.17082182,0.1476361,0.14961235,0.09172856
-0.005997068,0.13902071,-0.00050371885,0.27287692,0.21033973,0.11084716,0.14450242
0.006349795,-0.021660186,-0.005597897,-0.08917597,-0.01851559,-0.08858621,-0.016459983
0.04782287,-0.047010407,-0.005380336,-0.11229049,-0.07301341,-0.13223141,-0.058531478
-0.012462003,0.08590296,-0.029014632,0.21409583,0.37921786,0.10173056,0.1809263
-0.0108091105,-0.03868767,-0.00086408854,-0.057785112,0.0017190538,-0.14166698,-0.027341709
-0.021069378,0.14424083,0.053710856,0.16917294,0.23002726,0.12786712,0.15542528
-0.025905518,0.01271341,0.0014236066,0.060465775,0.014840969,0.08383559,0.027945101
-0.012349916,0.05151546,0.017863467,0.22961116,0.29883194,0.1397792,0.1361042
-0.047872428,0.034540065,0.03360064,0.08090888,0.01485515,0.07675345,0.016314277
-0.0392344,0.11316615,-0.023525834,0.300447,0.21806374,0.11193909,0.1631297
0.008648444,-0.039995663,-0.001358673,-0.05519503,-0.010794237,-0.13514316,-0.03727487
-0.03716301,0.044909015,-0.004543945,0.12142806,0.15128669,0.17382732,0.11034886
-0.015074869,0.11801636,0.032001525,0.22767016,0.18746126,0.1817498,0.12625799
0.009213971,0.10802126,0.018751517,0.21580003,0.210731,0.17161724,0.14601628
0.020569991,-0.1202603,-0.14187539,-0.14604193,-0.047860205,-0.14221923,-0.06282742
0.042951368,-0.045630448,-0.044821363,-0.053774416,-0.00042734668,-0.10085245,-0.026770996
0.11793156,-0.11693783,-0.08501914,-0.0901247,-0.03949727,-0.10440927,-0.06343653
0.04534584,0.09225887,0.023846403,0.26951337,0.16345784,0.17949921,0.020471595
-0.03873661,0.0822846,0.0154050365,0.2834587,0.26368588,0.12138302,0.18857187
