asia,tub,smoke,lung,bronc,either,xray
-0.06405605,0.33877885,0.22744535,0.31228358,0.39162287,0.12883395,-0.10370658
0.209242,-0.27718312,-0.13725153,0.34440768,0.4607809,0.290516,0.036087003
0.12938394,-0.10447406,-0.0920477,0.2250027,0.36351603,0.050972704,-0.0031899281
0.04507854,0.05211879,0.09290242,-0.07219266,1.5064343,0.069151856,-0.059878875
0.0055635828,0.067445144,-0.11026685,0.055397715,-1.9873544,0.06524113,0.017139165
-0.07340477,-0.007080279,-0.09478239,0.07069733,1.7719963,-0.08850322,-0.052562818
0.061774872,-0.054979645,-0.0062362873,0.058037136,0.011904728,0.0495033,0.011809223
-0.07442227,0.013463585,-0.12451138,0.0755591,1.1660203,-0.010960291,0.06238638
0.0741504,0.003534571,0.08167917,0.21345152,0.12344171,0.15766422,-0.0628748
0.050271355,0.043824937,-0.05207521,0.24272539,-0.15706192,0.27952877,0.16726941
0.040809557,-0.14300954,0.11158441,-0.121220104,2.0068848,0.0971011,-0.052612934
0.03572395,-0.013811053,0.114915475,-0.10349083,1.8349093,0.03766094,-0.08533822
-0.19928382,0.01905561,0.06972104,-0.34531072,-0.26373684,-0.12984896,-0.12498633
0.11728778,0.10932404,0.019776586,0.22463085,0.25482902,0.13317856,-0.053419627
-0.004738637,0.024330616,0.014426258,0.020447833,0.035492357,-0.020992745,0.0034063035
0.17752469,0.4604901,0.42944917,0.32705882,-0.43836954,0.6845609,0.65750283
-0.12745413,0.33460683,0.17914487,0.27422595,0.3633336,-0.0035957736,-0.052702785
0.07038993,-0.12691417,0.025767468,0.004009162,1.9752321,0.08584651,-0.090896234
0.12480072,-0.176814,0.03480883,0.12665662,0.32537276,0.090832785,0.12280429
-0.16711691,0.0368404,-0.03430135,-0.10365371,-0.4853759,-0.11769117,0.11876123
0.053564582,0.0042788135,0.0077622123,0.09806284,0.17583388,0.12967804,0.08976722
-0.046019148,-0.042157933,0.055053122,0.07663526,1.1926181,-0.06545074,-0.08836223
0.03229196,-0.046819113,0.006924378,0.124228746,0.0060824924,0.027390448,-0.04280508
-0.21133997,0.26133674,0.13615151,0.17590477,1.0149459,-0.056271296,-0.107331485
-0.21790756,0.016299123,-0.059816893,-0.43636948,-0.4841236,-0.33667645,-0.12029958
0.09617554,-0.091144286,-0.05997528,0.08378592,-0.21501617,0.10372651,0.16930734
-0.07897607,-0.0735365,0.011181085,0.034116708,0.7674728,-0.02640283,0.12885049
0.03737132,0.021271672,0.033464838,0.136628,-0.007206097,0.03349663,-0.023713738
0.023251817,0.1559303,0.04149989,0.15585001,1.5985962,0.18580136,0.011421679
0.17792974,0.032253455,-0.071814224,0.05546441,-0.20721602,0.12160164,0.035773236
0.029218059,-0.012346311,0.043375023,0.09769553,-0.9901962,-0.18290478,-0.17011055
-0.057878334,0.07050708,0.08023089,-0.057872985,-0.07432358,-0.12151556,-0.14735115
0.09248648,-0.09127657,0.14068188,-0.1261365,1.8893214,0.100816295,-0.044727914
-0.010095942,-0.06336777,-0.1434055,-0.08044635,-1.9277236,-0.097652964,0.04246567
-0.02315173,0.045417435,0.03374284,0.11062062,0.32443967,-0.03613591,-0.05476587
0.08492857,-0.07569931,-0.019848049,0.18926314,-0.011421543,0.03777699,-0.021724854
-0.0848248,-0.018334262,0.15591763,-0.15115678,1.5278393,0.06255275,0.06191145
-0.08913984,0.16854474,0.106356904,-0.072721735,0.244106,-0.1545336,-0.20937034
-0.09874632,-0.09968951,-0.015369831,-0.087598175,-0.03271519,-0.20690711,0.024700264
0.023670066,0.006390139,-0.049665038,0.26049635,0.597598,0.03476052,-0.073996
0.25106937,0.17006189,-0.11689498,0.16126648,-0.20956609,0.8426703,0.57085866
0.0779582,-0.22567566,0.11692891,-0.03630089,1.9390217,0.041878413,-0.021771125
-0.11319405,0.110223256,0.078859374,0.03069458,0.6967987,-0.016680146,-0.07936425
-0.16859974,0.11710769,0.0036217386,0.15840608,0.9437711,-0.0877944,0.00929118
0.04767089,-0.08197139,0.08761185,-0.1209546,2.187717,0.01312866,-0.10467908
-0.036637772,-0.10515498,0.07131888,-0.13606554,1.6897488,-0.057659462,0.022275608
0.038085356,-0.07361267,-0.108117655,0.07216146,-0.16543408,0.17192005,0.14934494
-0.016115963,0.07623073,0.051074587,-0.12619263,-0.13170809,-0.00349034,0.014501927
0.007211898,-0.24400665,-0.025898457,-0.04562307,-0.59738415,-0.23793004,0.10862169
-0.08084572,-0.06426225,0.059987366,0.03086963,1.4445914,-0.07749452,-0.048898276
-0.08153323,-0.031451155,-0.010085398,-0.05113293,1.9734846,-0.016701985,0.015635543
0.03999059,0.23161173,0.17297412,0.28598815,-0.2366185,0.06211448,0.07492511
0.20420957,-0.00994561,-0.061228897,0.08935691,1.3794907,0.3846748,0.15947716
-0.029234247,-0.05979441,-0.058202364,-0.042484976,-0.034684278,-0.020751482,-0.0506406
-0.096363015,0.080861345,0.020862274,0.048832726,0.66945493,-0.024637857,-0.04543019
0.057184782,-0.14463097,-0.11731314,0.022942545,0.25228342,0.18639456,0.18256676
0.014153338,-0.1495166,-0.13194147,0.09033641,0.89651805,0.06568415,0.04676551
0.0031020385,-0.038380995,-0.022477426,0.048724778,0.28997567,-0.049263872,-0.02357393
-0.1371697,-0.059791937,-0.08725073,-0.019818677,-0.5413372,-0.17687123,0.13419418
-0.0259347,0.05760647,0.10496335,-0.083098866,0.12401606,-0.1431607,-0.1519449
0.16015176,-0.04671637,0.08627956,0.16870461,0.27386117,0.06694179,-0.06552424
0.0933349,0.2573285,0.25040683,0.519759,-0.41562432,0.3806294,0.12167813
-0.20178692,0.04776884,-0.077365935,-0.06163,-0.029897945,-0.033239488,-0.097112775
0.035908256,0.054305658,0.014824251,0.1254576,0.010159723,0.019070327,0.016143769
-0.028874619,0.08297966,-0.10355987,0.21505763,-1.8247243,-0.09480216,-0.02309649
0.0048351213,-0.02204007,-0.08910257,0.030889649,0.808994,-0.06075392,0.03407367
-0.07105391,-0.12779897,-0.1840378,0.30598363,0.7001906,0.14230345,0.06696509
0.18902467,-0.112842225,-0.038579468,0.080558605,0.24080826,0.09022199,0.018290801
-0.11689952,0.04451457,0.111721866,-0.044188004,0.29472074,-0.13779803,-0.1885871
-0.0007085466,-0.03654823,-0.01275777,0.077013366,0.11123944,-0.014576809,-0.010601066
0.022908771,-0.1171428,-0.050117698,-0.05187861,1.1740396,-0.005510106,0.014311104
-0.0011064572,-0.14779322,-0.12199281,0.3116229,1.9167979,0.076365724,-0.12261759
-0.07078929,0.007541937,0.032324463,-0.03344463,0.8069304,-0.061756004,-0.04903113
0.115811236,-0.009000306,-0.109431,0.06872963,-0.068117544,0.20486236,0.02354465
0.0931106,0.004179284,0.028445339,0.23344858,-0.1611183,0.116058625,0.054167464
-0.088686325,0.25651178,-0.01618085,-0.13790467,-0.38534632,-0.15726675,-0.07835362
-0.04044201,0.0013799306,0.042395882,-0.044346802,-0.050798066,-0.062382128,-0.04628249
-0.12480722,0.23385681,0.18300806,-0.08079946,0.30370113,-0.1905435,-0.18161337
-0.0644146,0.147911,0.075804405,-0.051743187,-0.25016606,-0.20206271,-0.09875262
-0.09251043,0.09326077,0.086830355,0.082023084,1.5720166,0.12049939,-0.055927143
-0.029627899,0.03025935,0.040020667,-0.032847963,0.38410953,-0.010241572,-0.0071407026
-0.12604311,0.047793906,-0.010179816,-0.053705115,-0.02322707,-0.1351445,-0.022161966
-0.105451964,0.1396052,0.08271164,0.13861698,0.114464365,0.08647655,0.011742036
-0.10933633,0.054365303,0.07188036,-0.062156055,0.22748886,-0.09546669,-0.2061106
-0.117403194,0.06776935,0.07590148,-0.1903048,-0.1461684,-0.10671709,-0.0678122
0.00036387044,-0.111398816,-0.09354967,0.13373886,0.5806476,0.018461334,-0.0057043
-0.17300314,0.10054459,-0.07855855,-0.13622735,-0.23656224,-0.0978711,0.0658443
0.040268525,-0.015452083,-0.015484329,0.02365157,0.20574276,0.04714816,0.0088759195
0.16981576,-0.13471091,0.11234886,0.34364334,0.7002295,0.39288458,-0.018530438
-0.23220676,0.20012297,-0.051260214,-0.16401373,-0.0042400523,-0.088951446,-0.04747119
0.09006203,-0.11909846,0.11659934,0.09793429,1.5085335,0.15667668,-0.024273384
0.03197334,-0.04276098,-0.039732553,0.077659026,0.29936236,-0.047399957,-0.013587938
0.035051614,0.0060317903,0.031938702,0.05112223,-0.03516342,0.03739537,0.02820411
0.015710544,0.046073865,-0.025463775,0.007370923,-0.0014127855,0.10936474,0.05721208
0.060368545,0.028078916,-0.0118028615,0.14359339,0.04273799,0.012263891,0.0016819381
-0.041387115,0.16712748,0.08565813,-0.08163553,0.14347538,-0.14285891,-0.24785222
0.049518354,-0.035396393,0.014094657,0.18251404,0.11616017,0.057856668,-0.09617436
-0.1453227,0.06638813,0.023690486,-0.068083435,0.14135459,-0.088672616,-0.1177063
-0.054281704,0.10899485,0.08398064,-0.08724867,0.097770266,-0.18475612,-0.1284812
0.004674701,-0.033864778,0.07722672,-0.039016828,1.9139353,0.029863264,-0.110797755
-0.17790076,-0.099840134,-0.20977402,0.30709785,1.7971157,0.07740523,-0.0058013215
-0.227018,0.17613804,0.102707006,-0.3796486,-0.014861846,-0.16325802,-0.20081525
0.06467856,-0.06760202,-0.0646179,0.14227048,-1.6394339,-0.12981915,0.017772065
-0.07681449,0.0117496215,0.097784914,-0.14877008,1.9182295,0.08889352,0.05753603
0.017732937,0.03982933,0.081418015,0.21039137,0.11433609,0.07190272,-0.07753598
0.011409398,-0.011910191,-0.046159446,0.026284184,0.6327271,-0.052439302,0.006695245
-0.08695311,0.044022948,0.0018094451,-0.11401277,0.018459814,-0.18888122,0.012810648
0.038009167,0.045765117,0.085396804,0.20271896,0.13628682,0.10535684,-0.10198225
-0.16918956,0.14888433,0.010487937,0.2661325,1.6569226,0.036056366,-0.18308315
-0.23870663,0.19211017,0.016672814,-0.14118448,0.14430392,-0.017296577,-0.17421503
0.013510207,0.0067823916,0.049393628,0.05591658,0.051207535,0.03564654,-0.015992662
0.06996321,-0.15899476,0.034151375,-0.07523193,0.9688125,0.090414576,0.047269467
-0.1427997,0.13180047,0.045162383,-0.1675788,0.15121034,-0.08387326,-0.16398688
-0.45182976,0.060701218,-0.27029058,-0.6367013,0.41847777,-0.67627305,-0.2576537
0.059558343,-0.05862863,0.077259295,-0.01886647,1.2066511,0.19584708,0.07939847
0.18015158,-0.19816004,-0.1788959,0.11661649,-0.27415174,0.13810581,0.1323857
0.051849067,-0.013293694,-0.12515049,0.10571921,-2.194955,0.013169903,0.030174963
-0.025082445,-0.02806582,-0.018799122,0.07427524,0.7435774,-0.034108385,-0.09412622
0.024696268,0.020991992,0.041254837,0.14538015,-0.06322825,0.029347638,-0.009016701
-0.068513006,-0.02409193,-0.032399073,0.011468829,1.3450694,-0.060042314,-0.034952138
-0.029780386,-0.07764305,-0.047415752,0.22396642,0.23832557,0.18577063,0.03522589
-0.009323191,0.118680805,0.11340052,0.098521665,0.20960352,0.11212725,0.0036420247
-0.1350485,0.21547736,0.18161313,-0.09036399,0.30638373,-0.17964819,-0.15647383
-0.08805987,0.19545172,0.09343309,-0.08189688,0.15979315,-0.18346806,-0.1596005
0.022050988,0.08659204,0.0395671,0.12321128,-0.053336553,0.001922359,0.003080251
0.08861601,0.0023232484,0.045638986,0.13400112,0.23548755,0.16472237,-0.07051323
0.3268616,-0.27232566,-0.1788829,0.74887645,0.011260548,0.61546606,0.25797415
0.055353414,-0.09254889,0.016745994,-0.06379844,-1.478909,-0.026682649,0.076288484
-0.073242016,-0.04358696,-0.037967544,-0.04850211,-0.5825619,-0.16524813,0.06071561
-0.20641908,0.066434525,0.032713484,-0.389135,-0.09860241,-0.14264056,-0.17701443
0.0294221,0.0018204682,0.0037453393,-0.09418518,0.8904951,-0.052435234,0.026527623
-0.06018254,0.07487324,0.11458797,-0.09720344,0.23776443,-0.14537409,-0.14669272
-0.39024103,-0.0029239901,-0.20879798,-0.8383193,0.25146526,-1.1285343,-0.58922327
-0.049769584,0.34186956,0.34176013,-0.09269728,1.6964751,0.38578957,0.17325784
-0.02843407,-0.113337755,0.00016959589,0.22990072,1.7873852,0.026242826,-0.1858715
0.041451406,0.13004404,-0.16415548,0.20115787,0.045077942,0.4832832,0.3517995
0.020492433,-0.18139459,0.08435919,0.03077564,1.7739823,0.04830835,-0.03391926
0.24309686,0.056255843,0.035276864,0.08370564,0.12111923,0.36272362,0.060830254
-0.06062353,0.106214166,0.08597274,0.29827765,0.520404,0.030147502,-0.17983742
-0.014885831,0.042215392,0.04178917,0.09279167,0.0076875607,-0.025629776,-0.024020893
-0.034337655,-0.079740845,0.08618358,-0.011183365,1.8984886,-0.020209907,-0.11718131
0.26630154,-0.12412647,0.06614615,0.34019598,-0.16953202,0.33044848,0.08065033
0.037725907,0.059629876,-0.011672116,-0.062062073,-0.8957467,-0.097684145,-0.06802952
0.036812615,-0.17348285,-0.009719058,0.027310109,0.71498793,0.152261,0.15429394
-0.12317229,0.21235898,0.2356052,0.10997238,1.9881626,0.23998521,-0.025292823
0.046283264,-0.08696775,-0.09980602,0.16228269,-2.0873373,-0.051589448,0.015351522
0.012204545,0.026854198,0.037211183,0.10564231,0.0052002873,0.030541984,-0.009573998
0.06737815,-0.117893204,-0.06711954,0.07449424,-0.09419241,0.13931952,0.20479575
-0.23103902,0.25418213,0.014681048,-0.11908572,0.07634978,-0.059449036,-0.1288771
-0.0023549052,-0.074000254,-0.037796814,0.023901183,0.761513,-0.06691256,-0.03028528
-0.12767743,0.053411774,0.22290969,-0.07007024,0.094266534,-0.1745894,-0.14645077
-0.0688868,-0.11175125,-0.19891766,0.31492886,1.3343276,0.06998536,0.14514056
0.022717563,0.046027344,0.07230606,-0.078794785,1.4473898,0.11386947,-0.09717748
0.08813294,-0.0031429608,-0.0438349,0.04769532,0.097379714,0.091063365,0.052523393
-0.15633619,0.028109081,-0.059482902,-0.07509185,0.025253953,-0.0729361,-0.032680184
-0.20034708,0.08082045,-0.023011135,-0.21155548,-0.07565523,-0.17942274,-0.060221534
0.059497885,0.014189333,0.03292034,-0.23648322,1.7490902,0.12025025,0.07314513
0.22956325,-0.1396487,-0.025120921,0.44888654,-0.02989212,0.31526718,0.19281113
-0.21001743,0.16947384,-0.11673521,-0.13971329,-0.7179927,-0.06852948,0.09873912
0.0019354469,-0.26835272,0.08447823,-0.07889681,-0.18496634,-0.38179806,-0.14052817
0.07813258,0.0817722,0.05973696,0.19096668,-0.02240422,0.057199154,0.02897414
0.017674897,-0.080808565,0.021847768,-0.055718213,1.1370703,-0.017175173,-0.041004885
0.042777892,0.024735453,-0.031879917,-0.24440485,-1.9064991,-0.0773633,0.20595683
-0.14109077,0.17452839,-0.17768976,-0.08542572,-2.0495067,-0.19450618,0.11922257
-0.043869782,0.072870575,0.047491275,0.01416656,0.18320253,-0.060281776,0.019492634
0.08028291,-0.07992452,-0.07094794,0.016259534,-1.5774404,-0.11065135,-0.013165695
0.011836305,0.017588204,-0.052299008,0.011902319,-0.98992497,-0.13898094,-0.05474424
-0.006301556,0.044440836,-0.004779895,0.20880108,-0.09103999,0.14110422,0.062105168
-0.07733981,-0.103779554,0.03141821,-0.039187934,0.112667575,-0.10753041,-0.14960584
-0.0032619098,-1.551357e-05,0.045340165,-0.0015816691,0.17625561,0.032691114,-0.0030142267
0.16164042,-0.16439267,-0.13683116,-0.09778118,-1.8113272,-0.105039984,0.101542115
0.12844731,-0.22331484,-0.0007556952,0.06474417,0.26895246,0.11603322,0.17300564
0.1224996,-0.03961976,-0.0036196688,0.32032385,-0.08110284,0.12046094,-0.019699078
0.14418958,-0.06218692,0.07229738,-0.0005635686,0.74720234,0.0667001,0.051813427
0.025022494,0.21357346,0.30573052,0.38245794,0.99434686,0.41263306,-0.16448984
0.1312678,0.09007411,0.17069669,0.26632345,-0.14543594,0.38199484,0.13308147
0.028523048,0.004427565,-0.007661626,0.0564403,0.0089422045,0.017623553,0.023679024
-0.15168126,-0.058806717,0.24989554,-0.02397881,0.31532514,-0.3042934,-0.25564072
-0.07152213,-0.04315357,-0.011683566,-0.13944998,0.04780551,-0.042814337,-0.014295253
-0.12722611,0.20170595,-0.041991256,-0.19806658,-2.1217647,-0.043354027,0.085332215
-0.028507665,0.019569859,0.0036101623,0.12622322,0.1493707,-0.06892732,-0.00502234
-0.0018406089,0.024871506,0.054033183,0.1143731,0.019066084,0.009168062,-0.010323928
0.013432188,-0.018291604,0.0014625972,0.07333341,0.08284263,-0.005203581,-0.00894943
0.18906534,-0.120118424,-0.08693011,0.07502475,-1.5048283,-0.06779824,-0.14988403
-0.089579955,-0.30243126,-0.025004612,-0.4710094,-0.6375036,-0.79260904,-0.31077564
0.003831932,-0.04727916,-0.21976072,0.3296765,2.016976,0.27679512,0.047061753
-0.091046825,0.018068047,-0.024795659,0.053342346,1.2503442,-0.07406838,-0.10723545
0.21318121,-0.35353017,-0.010789679,0.21712849,-0.041608643,0.09611512,0.09296686
0.1995472,-0.21277161,0.009464241,0.06605009,0.48061553,0.07121734,0.12836544
-0.31781092,-0.07250061,-0.20479797,-0.7171252,0.07776425,-0.7193325,-0.20482041
-0.077265635,0.05918366,0.17495334,-0.02966155,-0.22725274,-0.21078028,-0.09146784
0.0046066036,0.0056616496,0.040995453,0.08711234,-0.024834167,-0.0043864907,-0.00336614
-0.025791744,0.09149799,0.047886595,0.1497233,0.099915594,-0.026439263,-0.041161288
-0.07420425,-0.05049285,-0.06948996,-0.014847799,-0.42451862,-0.13383481,0.0017576359
0.026288686,-0.028914692,-0.08144164,0.15539058,-0.119054146,0.11355244,0.096685104
0.28776142,0.020500224,-0.046305787,0.41030166,0.82252526,0.8249885,0.30778712
-0.14287546,0.027678924,-0.06802239,-0.13601711,-0.18203315,-0.092406005,-0.003860298
0.026742928,-0.0047444026,-0.033301268,-0.089519754,-0.7893546,-0.1179742,-0.01593246
0.046097137,0.048949823,0.04086729,-0.079267316,-1.6283425,-0.009781701,0.002462835
0.044761598,-0.049361765,0.005581308,0.1384854,-0.03321867,0.035049785,-0.020668775
-0.014153084,0.0078052217,0.032916456,0.10677763,0.87531847,0.009030124,-0.08619284
0.043728784,-0.06693649,0.0055625164,0.08212471,0.0023820999,0.036342937,-0.016696796
-0.13692145,0.28509226,0.19976056,0.16580485,0.30401286,0.23517495,0.12292336
0.05057126,0.057198606,0.06713161,-0.015487429,-0.7374444,0.09014444,0.0058443737
0.053349998,0.06148604,0.0835479,0.038421296,-0.01811681,0.05991879,0.0875208
0.07173084,-0.14656924,0.011322161,-0.08358111,1.9829614,-0.033914138,-0.054423813
0.064682536,-0.033805814,0.060917858,0.14004886,0.47975433,-0.032375615,0.0031463231
-0.17589203,0.18600933,-0.18318273,0.088584214,-2.1805933,-0.1512669,0.05061084
-0.11681598,0.21418193,0.18336338,-0.07499815,0.30633816,-0.19761282,-0.15839954
0.026717322,-0.0023679396,-0.065778494,0.13532598,0.21227957,0.101380415,0.048684306
0.004017928,-0.07038135,0.09183887,-0.19585618,1.9642773,0.016160883,-0.01837009
-0.01735162,0.06580136,-0.030129537,-0.13167651,-1.9089106,-0.19177733,0.040523298
0.008203394,-0.016207447,-0.023803955,0.014470037,0.42392582,-0.039331276,0.0029842982
-0.140459,0.29041338,0.14595416,-0.14288059,0.24589944,-0.14718662,-0.14695723
0.062973104,-0.048260435,-0.06096286,0.37553588,0.9565992,0.24498904,-0.1608813
0.1340488,0.10755354,0.06857425,0.10769835,0.12751184,0.09099051,-0.06454018
-0.13391446,0.09779137,0.030639539,-0.043346033,0.17794931,-0.10651543,-0.23343171
-0.11071019,0.2038859,0.07112016,-0.031831227,1.2652688,0.099360034,0.018226726
0.038322978,-0.1554172,-0.029057382,0.08178895,1.633236,-0.06955599,-0.11105642
0.01647286,-0.022752598,0.009395727,0.08392772,0.1986,-0.019664798,-0.024935246
0.08934392,-0.07489587,0.03770617,-0.013086447,0.19039652,0.117419146,0.042647887
0.048074983,-0.09167397,-0.18747634,0.23617351,-2.1723301,-0.15981361,0.011332106
-0.088738695,-0.06531945,-0.046150513,-0.10964674,-0.51146036,-0.056487996,0.056486197
-0.12678756,0.21878965,0.034666114,-0.26251465,-1.7186794,-0.029232364,0.09633574
-0.16096929,0.271085,0.04785557,-0.16299878,0.11877507,-0.10955244,-0.14005221
0.1432736,-0.2841557,0.0007270315,0.08016502,0.48929343,0.09261129,0.16575092
-0.09063232,-0.099820286,0.09247042,0.124137804,-1.7971189,-0.23371509,-0.078222446
-0.119660325,0.06623803,-0.02523117,-0.098981805,0.03716852,-0.12634516,-0.0595866
-0.045656648,0.15855634,0.004207321,-0.06474565,-0.14878744,-0.12519085,-0.2425273
0.015210062,0.04295467,-0.006869752,0.015159523,0.32903707,0.018148633,0.038315456
0.11065573,0.019419422,-0.03828557,-0.05279174,2.0913184,0.1539043,0.016757958
0.09523065,-0.13041565,-0.026108624,-0.044405557,0.7414809,0.059239447,0.026027089
-0.12311835,0.2217471,0.10252693,-0.10725218,-0.053514995,-0.17457135,-0.07872477
-0.04670472,0.067899615,0.058407843,0.1685256,0.27632415,-0.022028781,-0.09797082
-0.023184039,0.018166928,-0.031890735,0.12694022,0.28040975,-0.06768349,-0.01982308
0.16476092,0.04103932,-0.056076072,0.33836237,0.42309523,0.2751803,0.108406715
-0.037152443,-0.035892606,-0.05325036,-0.108160585,-0.2333537,-0.017208965,-0.13470396
-0.12792782,-0.011478523,-0.07437869,-0.028724942,-0.40543237,-0.13743815,-0.12353971
0.055145692,-0.0056402325,0.06699574,-0.04497454,0.38686925,0.059760988,0.039034255
-0.05003296,0.12648405,0.20202212,-0.032721173,1.2870466,0.23496512,0.0044980175
-0.12811072,0.08790645,-0.07732648,-0.119107135,1.5633289,0.29969954,0.35303682
-0.00016339587,-0.03635058,0.13096958,0.06018069,1.6908971,0.09384594,-0.194474
0.014447944,-0.018572869,0.015599388,0.034956962,0.014278855,0.0065260413,-0.0027964849
-0.0046036644,0.054380517,0.08730321,0.054496422,1.002433,0.023222761,-0.08845302
0.082084626,-0.17196475,-0.21569788,0.37503105,1.1110756,0.16139242,-0.03657913
-0.067871585,-0.41391647,-0.015999092,0.011596117,0.009196935,-0.5145896,-0.4309841
-0.3960381,0.029467398,-0.06380306,-0.68168944,0.29383525,-1.2999727,-0.55222213
-0.448789,0.22821045,-0.026052773,-0.98955405,-0.31608725,-0.6621947,-0.34517094
0.10348068,-0.061399564,-0.019864725,0.24971518,0.017785477,0.029779918,-0.033215765
0.18700139,0.022066094,-0.24764144,-0.07855548,1.7174795,0.53007674,0.32337
-0.080807954,0.008559179,-0.019422134,-0.33160707,0.15987268,-0.14980142,-0.022895385
0.0026647178,0.056609575,-0.056263495,0.06573011,-1.8443414,-0.00963513,0.10206926
-0.035101995,-0.055443224,-0.123956025,0.0006041565,-1.9290222,-0.16002303,0.014696441
0.26661,-0.21205334,0.034466766,0.24306665,0.05173652,0.097931094,0.077865355
0.022303773,-0.099156156,0.084188536,-0.058044538,1.772779,0.10495164,0.003446059
-0.09043771,-0.10200524,-0.07179523,-0.075804286,-0.6788722,-0.0691216,0.12044879
-0.022886334,-0.09441829,0.026273359,0.005546102,-0.042127468,-0.1657774,-0.07959069
0.100092046,-0.010194238,0.02435075,0.20848165,-0.11461472,0.04105575,-0.009673264
-0.08492882,0.23071614,0.1605832,-0.11508468,0.24853598,-0.16669016,-0.17617486
0.21819653,-0.1574228,-0.0447852,0.15932205,0.26410025,0.08459755,-0.02591357
-0.011269434,0.047633827,-0.061250824,0.049009573,-1.2633637,-0.14087215,0.0014174746
-0.27378815,0.17018265,0.040695526,-0.17825314,0.056824464,-0.117231645,0.039471406
0.10345891,-0.13525712,-0.022777539,0.12585847,-0.036716145,0.094586425,0.16773337
0.05738093,-0.11132777,0.036405534,-0.09682297,0.8908629,-0.019320946,0.0150085045
